prov,kode_prov,kab,kode_kab,kec,kode_kec
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Sipora Selatan,081002  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Siberut Selatan,081003  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Pagai Selatan,081010  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Siberut Barat Daya,081006  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Siberut Utara,081004  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Siberut Tengah,081007  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Siberut Barat,081005  
Prov. Sumatera Barat,080000  ,Kab. Kepulauan Mentawai,081000  ,Kec. Pagai Utara,081001  
Prov. Sumatera Barat,080000  ,Kota Payakumbuh,086500  ,Kec. Payakumbuh Barat,086501  
Prov. Sumatera Barat,080000  ,Kota Payakumbuh,086500  ,Kec. Payakumbuh Utara,086503  
Prov. Sumatera Barat,080000  ,Kota Payakumbuh,086500  ,Kec. Payakumbuh Timur,086502  
Prov. Sumatera Barat,080000  ,Kota Payakumbuh,086500  ,Kec. Payakumbuh Selatan,086505  
Prov. Sumatera Barat,080000  ,Kota Payakumbuh,086500  ,Kec. Lamposi Tigo Nagori,086504  
Prov. Sumatera Barat,080000  ,Kota Pariaman,086600  ,Kec. Pariaman Tengah,086602  
Prov. Sumatera Barat,080000  ,Kota Pariaman,086600  ,Kec. Pariaman Utara,086603  
Prov. Sumatera Barat,080000  ,Kota Pariaman,086600  ,Kec. Pariaman Timur,086604  
Prov. Sumatera Barat,080000  ,Kota Pariaman,086600  ,Kec. Pariaman Selatan,086601  
Prov. Sumatera Barat,080000  ,Kota Bukittinggi,086000  ,Kec. Guguk Panjang,086001  
Prov. Sumatera Barat,080000  ,Kota Bukittinggi,086000  ,Kec. Mandiangin Koto Selayan,086002  
Prov. Sumatera Barat,080000  ,Kota Bukittinggi,086000  ,Kec. Aur Birugo Tigo Baleh,086003  
Prov. Sumatera Barat,080000  ,Kota Sawah Lunto,086300  ,Kec. Barangin,086303  
Prov. Sumatera Barat,080000  ,Kota Sawah Lunto,086300  ,Kec. Talawi,086304  
Prov. Sumatera Barat,080000  ,Kota Sawah Lunto,086300  ,Kec. Lembah Segar,086302  
Prov. Sumatera Barat,080000  ,Kota Sawah Lunto,086300  ,Kec. Silungkang,086301  
Prov. Sumatera Barat,080000  ,Kota Solok,086400  ,Kec. Lubuk Sikarah,086401  
Prov. Sumatera Barat,080000  ,Kota Solok,086400  ,Kec. Tanjung Harapan,086402  
Prov. Sumatera Barat,080000  ,Kota Padang Panjang,086200  ,Kec. Padang Panjang Timur,086202  
Prov. Sumatera Barat,080000  ,Kota Padang Panjang,086200  ,Kec. Padang Panjang Barat,086201  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Pringgabaya,230308  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Masbagik,230305  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sikur,230304  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Wanasaba,230318  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Aikmel,230309  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Terara,230303  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Selong,230307  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Jerowaru,230315  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Suralaga,230312  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Keruak,230301  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Labuhan Haji,230311  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sakra Barat,230314  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Pringgasela,230316  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Suela,230320  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sakra,230302  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Montong Gading,230317  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sakra Timur,230313  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sambelia,230310  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Lenek,230321  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sukamulia,230306  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Timur,230300  ,Kec. Sembalun,230319  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Tengah,230200  ,Kec. Praya,230206  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Tengah,230200  ,Kec. Pujut,230202  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Tengah,230200  ,Kec. Janapria,230204  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Tengah,230200  ,Kec. Batukliang,230209  
Prov. Nusa Tenggara Barat,230000  ,Kab. Lombok Tengah,230200  ,Kec. Jonggat,230207  
